src,dst,timestamp,date
358,847,2004-05-29 01:18:52,2004-05-29
298,257,2004-05-29 01:19:19,2004-05-29
6,578,2004-05-29 01:19:42,2004-05-29
6,753,2004-05-29 01:23:40,2004-05-29
1272,862,2004-05-29 01:25:33,2004-05-29
993,536,2004-05-29 01:28:19,2004-05-29
1423,325,2004-05-29 01:28:52,2004-05-29
358,1484,2004-05-29 01:32:25,2004-05-29
358,1484,2004-05-29 01:32:32,2004-05-29
325,1423,2004-05-29 01:36:50,2004-05-29
793,863,2004-05-29 01:43:23,2004-05-29
341,1423,2004-05-29 01:48:54,2004-05-29
249,282,2004-05-29 01:49:54,2004-05-29
32,799,2004-05-29 01:51:06,2004-05-29
1018,1335,2004-05-29 01:51:46,2004-05-29
864,993,2004-05-29 01:56:08,2004-05-29
6,1020,2004-05-29 01:58:21,2004-05-29
1246,224,2004-05-29 02:03:02,2004-05-29
758,741,2004-05-29 02:05:11,2004-05-29
249,1485,2004-05-29 02:05:49,2004-05-29
125,131,2004-05-29 02:07:10,2004-05-29
1468,575,2004-05-29 02:07:41,2004-05-29
1468,755,2004-05-29 02:09:12,2004-05-29
536,993,2004-05-29 02:15:02,2004-05-29
204,645,2004-05-29 02:17:07,2004-05-29
1173,1323,2004-05-29 02:23:51,2004-05-29
249,1359,2004-05-29 02:25:04,2004-05-29
1189,543,2004-05-29 02:39:31,2004-05-29
1302,338,2004-05-29 02:41:20,2004-05-29
1403,357,2004-05-29 02:49:34,2004-05-29
644,1420,2004-05-29 02:56:22,2004-05-29
644,1420,2004-05-29 02:56:25,2004-05-29
644,1420,2004-05-29 02:56:30,2004-05-29
765,532,2004-05-29 02:59:23,2004-05-29
1072,1158,2004-05-29 03:00:56,2004-05-29
1236,706,2004-05-29 03:02:33,2004-05-29
1236,1043,2004-05-29 03:03:18,2004-05-29
1486,135,2004-05-29 03:04:41,2004-05-29
1190,50,2004-05-29 03:14:03,2004-05-29
1089,765,2004-05-29 03:29:30,2004-05-29
1283,699,2004-05-29 03:49:53,2004-05-29
245,1283,2004-05-29 03:52:20,2004-05-29
245,1283,2004-05-29 03:54:07,2004-05-29
245,191,2004-05-29 03:55:21,2004-05-29
245,1049,2004-05-29 03:57:19,2004-05-29
245,1283,2004-05-29 03:59:39,2004-05-29
400,822,2004-05-29 04:14:14,2004-05-29
249,1487,2004-05-29 04:18:16,2004-05-29
400,776,2004-05-29 04:18:38,2004-05-29
400,396,2004-05-29 04:20:56,2004-05-29
1488,576,2004-05-29 04:22:49,2004-05-29
254,758,2004-05-29 04:32:47,2004-05-29
704,1487,2004-05-29 04:45:05,2004-05-29
1313,507,2004-05-29 04:47:17,2004-05-29
704,1478,2004-05-29 04:47:24,2004-05-29
1101,638,2004-05-29 04:52:00,2004-05-29
1340,58,2004-05-29 04:52:58,2004-05-29
1284,793,2004-05-29 04:54:46,2004-05-29
704,1489,2004-05-29 04:55:45,2004-05-29
701,782,2004-05-29 05:02:40,2004-05-29
1271,1,2004-05-29 05:07:35,2004-05-29
1344,1283,2004-05-29 05:13:09,2004-05-29
322,1056,2004-05-29 05:20:15,2004-05-29
94,516,2004-05-29 05:20:46,2004-05-29
317,1260,2004-05-29 05:46:17,2004-05-29
1018,755,2004-05-29 05:46:37,2004-05-29
1018,755,2004-05-29 05:47:57,2004-05-29
42,358,2004-05-29 05:49:46,2004-05-29
1018,1485,2004-05-29 05:55:58,2004-05-29
645,144,2004-05-29 06:00:40,2004-05-29
1018,1485,2004-05-29 06:04:41,2004-05-29
97,1480,2004-05-29 06:16:44,2004-05-29
1313,507,2004-05-29 06:22:08,2004-05-29
1018,1440,2004-05-29 06:23:35,2004-05-29
1189,1407,2004-05-29 06:26:26,2004-05-29
1189,835,2004-05-29 06:29:01,2004-05-29
1169,1127,2004-05-29 06:29:12,2004-05-29
85,322,2004-05-29 06:32:28,2004-05-29
994,378,2004-05-29 06:41:21,2004-05-29
994,632,2004-05-29 06:44:25,2004-05-29
792,1413,2004-05-29 06:47:35,2004-05-29
871,738,2004-05-29 06:48:16,2004-05-29
72,1253,2004-05-29 06:49:38,2004-05-29
871,452,2004-05-29 06:55:19,2004-05-29
1406,1184,2004-05-29 06:56:47,2004-05-29
787,1490,2004-05-29 06:58:42,2004-05-29
250,1184,2004-05-29 06:58:44,2004-05-29
1406,1184,2004-05-29 06:59:07,2004-05-29
1189,1282,2004-05-29 07:02:17,2004-05-29
323,421,2004-05-29 07:04:55,2004-05-29
871,364,2004-05-29 07:06:17,2004-05-29
1406,1487,2004-05-29 07:07:40,2004-05-29
1252,787,2004-05-29 07:09:01,2004-05-29
1252,787,2004-05-29 07:09:27,2004-05-29
1397,473,2004-05-29 07:17:42,2004-05-29
787,1252,2004-05-29 07:18:18,2004-05-29
80,609,2004-05-29 07:22:14,2004-05-29
1252,787,2004-05-29 07:23:40,2004-05-29
502,994,2004-05-29 07:26:34,2004-05-29
1236,706,2004-05-29 07:28:15,2004-05-29
502,998,2004-05-29 07:29:38,2004-05-29
1189,523,2004-05-29 07:31:49,2004-05-29
475,250,2004-05-29 07:32:33,2004-05-29
1189,523,2004-05-29 07:32:55,2004-05-29
792,1413,2004-05-29 07:34:11,2004-05-29
1158,1072,2004-05-29 07:38:40,2004-05-29
1321,198,2004-05-29 07:42:17,2004-05-29
421,1395,2004-05-29 07:42:45,2004-05-29
1284,578,2004-05-29 07:45:53,2004-05-29
871,250,2004-05-29 07:48:09,2004-05-29
85,1236,2004-05-29 07:55:30,2004-05-29
1105,1440,2004-05-29 07:55:36,2004-05-29
643,1365,2004-05-29 07:57:22,2004-05-29
643,1371,2004-05-29 07:57:33,2004-05-29
298,323,2004-05-29 07:59:56,2004-05-29
250,1056,2004-05-29 08:10:13,2004-05-29
538,48,2004-05-29 08:11:13,2004-05-29
847,358,2004-05-29 08:15:30,2004-05-29
871,1491,2004-05-29 08:19:44,2004-05-29
298,323,2004-05-29 08:21:08,2004-05-29
128,1381,2004-05-29 08:22:58,2004-05-29
261,835,2004-05-29 08:33:48,2004-05-29
1440,1105,2004-05-29 08:43:03,2004-05-29
72,1253,2004-05-29 08:44:44,2004-05-29
9,994,2004-05-29 08:46:26,2004-05-29
1021,1422,2004-05-29 08:54:04,2004-05-29
1103,1441,2004-05-29 08:57:51,2004-05-29
9,654,2004-05-29 08:58:44,2004-05-29
1339,1491,2004-05-29 09:00:25,2004-05-29
1018,1491,2004-05-29 09:01:41,2004-05-29
1072,1158,2004-05-29 09:02:32,2004-05-29
749,1383,2004-05-29 09:03:06,2004-05-29
1072,1158,2004-05-29 09:03:19,2004-05-29
1018,1491,2004-05-29 09:09:35,2004-05-29
1339,1491,2004-05-29 09:10:46,2004-05-29
1339,1491,2004-05-29 09:14:56,2004-05-29
1492,638,2004-05-29 09:20:18,2004-05-29
128,1381,2004-05-29 09:22:56,2004-05-29
254,758,2004-05-29 09:30:16,2004-05-29
375,912,2004-05-29 09:32:41,2004-05-29
1444,1168,2004-05-29 09:39:19,2004-05-29
341,6,2004-05-29 09:50:38,2004-05-29
1493,1474,2004-05-29 09:50:53,2004-05-29
809,1494,2004-05-29 09:51:31,2004-05-29
1493,1449,2004-05-29 09:52:51,2004-05-29
1493,1474,2004-05-29 09:53:45,2004-05-29
338,1302,2004-05-29 09:56:06,2004-05-29
1235,52,2004-05-29 10:29:45,2004-05-29
101,198,2004-05-29 11:15:12,2004-05-29
101,282,2004-05-29 11:17:03,2004-05-29
809,542,2004-05-29 11:18:44,2004-05-29
809,542,2004-05-29 11:18:46,2004-05-29
809,560,2004-05-29 11:20:03,2004-05-29
993,536,2004-05-29 11:23:27,2004-05-29
1244,1317,2004-05-29 11:28:04,2004-05-29
1207,797,2004-05-29 11:45:14,2004-05-29
1168,520,2004-05-29 12:22:22,2004-05-29
1402,993,2004-05-29 12:24:39,2004-05-29
497,1491,2004-05-29 15:15:15,2004-05-29
1038,781,2004-05-29 15:58:25,2004-05-29
32,799,2004-05-29 16:01:46,2004-05-29
536,1317,2004-05-29 16:04:34,2004-05-29
536,795,2004-05-29 16:05:38,2004-05-29
536,993,2004-05-29 16:05:58,2004-05-29
32,52,2004-05-29 16:09:32,2004-05-29
1393,1365,2004-05-29 17:21:10,2004-05-29
1393,1364,2004-05-29 17:22:38,2004-05-29
1393,1492,2004-05-29 17:24:21,2004-05-29
1393,1492,2004-05-29 17:24:44,2004-05-29
576,1488,2004-05-29 17:33:22,2004-05-29
1339,576,2004-05-29 17:34:43,2004-05-29
272,306,2004-05-29 17:37:48,2004-05-29
706,1236,2004-05-29 17:41:22,2004-05-29
272,1296,2004-05-29 17:55:57,2004-05-29
758,741,2004-05-29 18:41:29,2004-05-29
598,488,2004-05-29 18:57:19,2004-05-29
297,795,2004-05-29 19:04:42,2004-05-29
297,738,2004-05-29 19:05:19,2004-05-29
713,1476,2004-05-29 19:26:26,2004-05-29
132,30,2004-05-29 19:28:57,2004-05-29
713,1154,2004-05-29 19:31:43,2004-05-29
713,1449,2004-05-29 19:33:41,2004-05-29
358,847,2004-05-29 19:34:51,2004-05-29
142,1415,2004-05-29 19:39:38,2004-05-29
42,358,2004-05-29 19:44:51,2004-05-29
254,758,2004-05-29 19:50:13,2004-05-29
1440,1495,2004-05-29 19:54:42,2004-05-29
1158,1072,2004-05-29 19:58:59,2004-05-29
50,1496,2004-05-29 20:00:03,2004-05-29
172,1497,2004-05-29 20:01:52,2004-05-29
1158,1498,2004-05-29 20:08:14,2004-05-29
1291,252,2004-05-29 20:19:58,2004-05-29
1291,252,2004-05-29 20:24:15,2004-05-29
1072,1158,2004-05-29 20:38:55,2004-05-29
1072,370,2004-05-29 20:39:20,2004-05-29
389,830,2004-05-29 21:10:49,2004-05-29
389,1472,2004-05-29 21:12:36,2004-05-29
204,645,2004-05-29 21:24:06,2004-05-29
204,1227,2004-05-29 21:24:16,2004-05-29
204,542,2004-05-29 21:25:29,2004-05-29
509,1395,2004-05-29 21:31:54,2004-05-29
1487,844,2004-05-29 21:32:58,2004-05-29
704,1487,2004-05-29 21:44:17,2004-05-29
67,809,2004-05-29 21:45:07,2004-05-29
1413,509,2004-05-29 21:47:38,2004-05-29
509,1413,2004-05-29 21:48:35,2004-05-29
509,52,2004-05-29 21:50:26,2004-05-29
509,1413,2004-05-29 21:52:27,2004-05-29
681,52,2004-05-29 21:54:02,2004-05-29
1496,824,2004-05-29 21:54:36,2004-05-29
824,1496,2004-05-29 21:57:03,2004-05-29
52,681,2004-05-29 22:07:02,2004-05-29
509,364,2004-05-29 22:19:18,2004-05-29
1281,1253,2004-05-29 22:24:04,2004-05-29
1281,540,2004-05-29 22:25:14,2004-05-29
1235,52,2004-05-29 22:43:53,2004-05-29
809,1449,2004-05-29 22:50:24,2004-05-29
357,1136,2004-05-29 22:58:26,2004-05-29
1281,1253,2004-05-29 23:04:06,2004-05-29
520,1168,2004-05-29 23:10:39,2004-05-29
257,298,2004-05-29 23:11:41,2004-05-29
50,1496,2004-05-29 23:12:55,2004-05-29
509,1413,2004-05-29 23:27:59,2004-05-29
32,52,2004-05-29 23:35:12,2004-05-29
32,1497,2004-05-29 23:39:42,2004-05-29
204,1227,2004-05-29 23:48:14,2004-05-29
1281,1283,2004-05-30 00:09:04,2004-05-30
1281,1283,2004-05-30 00:09:26,2004-05-30
1281,1283,2004-05-30 00:10:02,2004-05-30
1281,1499,2004-05-30 00:10:23,2004-05-30
1142,1320,2004-05-30 00:11:38,2004-05-30
389,1472,2004-05-30 00:12:27,2004-05-30
1072,370,2004-05-30 00:13:31,2004-05-30
52,1283,2004-05-30 00:40:39,2004-05-30
766,252,2004-05-30 00:43:35,2004-05-30
1260,67,2004-05-30 00:48:50,2004-05-30
1496,824,2004-05-30 00:50:40,2004-05-30
1395,421,2004-05-30 00:54:25,2004-05-30
252,766,2004-05-30 01:05:47,2004-05-30
792,1036,2004-05-30 01:13:09,2004-05-30
67,1260,2004-05-30 01:19:39,2004-05-30
617,250,2004-05-30 01:20:37,2004-05-30
204,1500,2004-05-30 01:24:40,2004-05-30
620,1294,2004-05-30 01:27:14,2004-05-30
67,1497,2004-05-30 01:30:42,2004-05-30
67,1497,2004-05-30 01:30:49,2004-05-30
42,669,2004-05-30 01:33:20,2004-05-30
67,1501,2004-05-30 01:34:32,2004-05-30
1,1271,2004-05-30 01:48:25,2004-05-30
1189,319,2004-05-30 01:49:12,2004-05-30
249,357,2004-05-30 01:51:02,2004-05-30
711,642,2004-05-30 01:55:30,2004-05-30
277,1320,2004-05-30 01:57:43,2004-05-30
1,1271,2004-05-30 02:04:10,2004-05-30
638,1492,2004-05-30 02:11:15,2004-05-30
1062,353,2004-05-30 02:14:19,2004-05-30
1,3,2004-05-30 02:17:40,2004-05-30
502,285,2004-05-30 02:18:30,2004-05-30
1332,1437,2004-05-30 02:20:35,2004-05-30
1062,1470,2004-05-30 02:20:58,2004-05-30
810,1260,2004-05-30 02:22:17,2004-05-30
9,766,2004-05-30 02:23:44,2004-05-30
298,257,2004-05-30 02:45:24,2004-05-30
257,298,2004-05-30 02:46:48,2004-05-30
67,523,2004-05-30 02:47:30,2004-05-30
1320,1142,2004-05-30 02:49:22,2004-05-30
298,257,2004-05-30 02:52:37,2004-05-30
257,298,2004-05-30 02:54:21,2004-05-30
1062,357,2004-05-30 02:54:33,2004-05-30
357,1062,2004-05-30 02:55:28,2004-05-30
357,314,2004-05-30 02:57:12,2004-05-30
298,257,2004-05-30 02:57:40,2004-05-30
1062,1419,2004-05-30 02:59:19,2004-05-30
314,333,2004-05-30 03:01:31,2004-05-30
870,523,2004-05-30 03:04:21,2004-05-30
257,298,2004-05-30 03:06:22,2004-05-30
298,257,2004-05-30 03:08:41,2004-05-30
67,1496,2004-05-30 03:17:42,2004-05-30
1185,314,2004-05-30 03:18:41,2004-05-30
770,1491,2004-05-30 03:39:39,2004-05-30
1132,1425,2004-05-30 03:52:00,2004-05-30
67,1496,2004-05-30 03:52:06,2004-05-30
870,638,2004-05-30 03:57:14,2004-05-30
389,1472,2004-05-30 04:04:29,2004-05-30
1291,252,2004-05-30 04:07:16,2004-05-30
84,638,2004-05-30 04:27:24,2004-05-30
373,311,2004-05-30 04:28:05,2004-05-30
373,311,2004-05-30 04:28:32,2004-05-30
373,311,2004-05-30 04:28:37,2004-05-30
204,542,2004-05-30 04:32:42,2004-05-30
306,778,2004-05-30 04:42:19,2004-05-30
1449,439,2004-05-30 04:42:33,2004-05-30
831,934,2004-05-30 04:47:34,2004-05-30
792,1080,2004-05-30 04:48:37,2004-05-30
792,1080,2004-05-30 04:52:40,2004-05-30
545,1449,2004-05-30 04:56:16,2004-05-30
617,73,2004-05-30 05:02:03,2004-05-30
817,104,2004-05-30 05:03:56,2004-05-30
679,1176,2004-05-30 05:07:39,2004-05-30
617,681,2004-05-30 05:09:54,2004-05-30
536,884,2004-05-30 05:13:52,2004-05-30
617,272,2004-05-30 05:14:02,2004-05-30
1449,429,2004-05-30 05:14:42,2004-05-30
617,272,2004-05-30 05:18:14,2004-05-30
617,272,2004-05-30 05:19:49,2004-05-30
272,1449,2004-05-30 05:21:57,2004-05-30
1449,272,2004-05-30 05:24:27,2004-05-30
272,1449,2004-05-30 05:30:46,2004-05-30
817,104,2004-05-30 05:34:29,2004-05-30
1502,1503,2004-05-30 05:36:11,2004-05-30
1502,1269,2004-05-30 05:41:57,2004-05-30
421,1395,2004-05-30 05:42:59,2004-05-30
393,738,2004-05-30 05:45:53,2004-05-30
617,728,2004-05-30 05:47:23,2004-05-30
477,1,2004-05-30 06:01:50,2004-05-30
809,1449,2004-05-30 06:03:09,2004-05-30
477,1271,2004-05-30 06:08:10,2004-05-30
477,1,2004-05-30 06:08:39,2004-05-30
421,97,2004-05-30 06:13:56,2004-05-30
393,738,2004-05-30 06:18:43,2004-05-30
393,870,2004-05-30 06:19:45,2004-05-30
598,1290,2004-05-30 06:22:26,2004-05-30
393,394,2004-05-30 06:25:38,2004-05-30
393,738,2004-05-30 06:26:44,2004-05-30
1158,1072,2004-05-30 06:30:02,2004-05-30
393,738,2004-05-30 06:35:44,2004-05-30
393,191,2004-05-30 06:46:41,2004-05-30
393,738,2004-05-30 06:47:33,2004-05-30
536,1317,2004-05-30 06:48:35,2004-05-30
249,1504,2004-05-30 06:48:36,2004-05-30
681,52,2004-05-30 06:49:33,2004-05-30
1072,1158,2004-05-30 06:51:54,2004-05-30
191,1505,2004-05-30 06:55:11,2004-05-30
638,643,2004-05-30 07:04:31,2004-05-30
638,870,2004-05-30 07:08:30,2004-05-30
638,84,2004-05-30 07:08:47,2004-05-30
704,288,2004-05-30 07:09:32,2004-05-30
1487,132,2004-05-30 07:10:04,2004-05-30
1424,575,2004-05-30 07:11:11,2004-05-30
1424,1427,2004-05-30 07:11:23,2004-05-30
792,438,2004-05-30 07:16:52,2004-05-30
792,438,2004-05-30 07:17:10,2004-05-30
792,438,2004-05-30 07:20:52,2004-05-30
1487,132,2004-05-30 07:22:43,2004-05-30
843,1237,2004-05-30 07:24:31,2004-05-30
843,1424,2004-05-30 07:25:05,2004-05-30
843,1237,2004-05-30 07:25:20,2004-05-30
843,1237,2004-05-30 07:28:52,2004-05-30
1297,1072,2004-05-30 07:31:58,2004-05-30
843,1237,2004-05-30 07:33:42,2004-05-30
1072,1297,2004-05-30 07:34:09,2004-05-30
557,1036,2004-05-30 07:36:45,2004-05-30
1297,1072,2004-05-30 07:37:38,2004-05-30
843,1237,2004-05-30 07:39:21,2004-05-30
1349,1062,2004-05-30 07:40:36,2004-05-30
1281,1279,2004-05-30 07:42:15,2004-05-30
843,1237,2004-05-30 07:43:54,2004-05-30
357,52,2004-05-30 07:46:40,2004-05-30
843,1237,2004-05-30 07:48:26,2004-05-30
770,844,2004-05-30 07:48:32,2004-05-30
1313,507,2004-05-30 07:49:39,2004-05-30
198,101,2004-05-30 07:49:42,2004-05-30
843,1237,2004-05-30 07:52:58,2004-05-30
42,353,2004-05-30 07:54:25,2004-05-30
1402,224,2004-05-30 07:54:56,2004-05-30
42,1505,2004-05-30 07:55:34,2004-05-30
843,1195,2004-05-30 07:55:46,2004-05-30
843,1237,2004-05-30 07:56:09,2004-05-30
843,1237,2004-05-30 08:01:56,2004-05-30
843,1237,2004-05-30 08:06:23,2004-05-30
792,824,2004-05-30 08:10:19,2004-05-30
843,1237,2004-05-30 08:11:17,2004-05-30
792,557,2004-05-30 08:17:39,2004-05-30
557,792,2004-05-30 08:19:14,2004-05-30
704,288,2004-05-30 08:19:39,2004-05-30
843,557,2004-05-30 08:19:43,2004-05-30
42,669,2004-05-30 08:22:22,2004-05-30
254,272,2004-05-30 08:22:51,2004-05-30
454,1326,2004-05-30 08:22:53,2004-05-30
454,1269,2004-05-30 08:23:21,2004-05-30
843,557,2004-05-30 08:25:43,2004-05-30
52,681,2004-05-30 08:33:35,2004-05-30
679,418,2004-05-30 08:33:48,2004-05-30
52,357,2004-05-30 08:34:05,2004-05-30
36,1425,2004-05-30 08:34:23,2004-05-30
454,1269,2004-05-30 08:36:32,2004-05-30
843,557,2004-05-30 08:39:08,2004-05-30
843,557,2004-05-30 08:44:44,2004-05-30
389,1472,2004-05-30 08:47:22,2004-05-30
843,557,2004-05-30 08:49:34,2004-05-30
843,557,2004-05-30 08:50:08,2004-05-30
454,1269,2004-05-30 08:52:34,2004-05-30
1444,1062,2004-05-30 09:01:42,2004-05-30
1158,1072,2004-05-30 09:05:05,2004-05-30
1158,375,2004-05-30 09:05:42,2004-05-30
1158,375,2004-05-30 09:06:44,2004-05-30
50,1487,2004-05-30 09:12:10,2004-05-30
495,1213,2004-05-30 09:25:39,2004-05-30
495,1433,2004-05-30 09:27:13,2004-05-30
555,440,2004-05-30 09:29:21,2004-05-30
1072,1158,2004-05-30 09:32:33,2004-05-30
495,1367,2004-05-30 09:36:47,2004-05-30
495,172,2004-05-30 09:38:05,2004-05-30
1158,1072,2004-05-30 09:40:06,2004-05-30
1158,1072,2004-05-30 09:40:38,2004-05-30
1158,1072,2004-05-30 09:41:09,2004-05-30
1158,1072,2004-05-30 09:41:31,2004-05-30
1158,1072,2004-05-30 09:43:32,2004-05-30
1215,1317,2004-05-30 09:44:56,2004-05-30
1158,1072,2004-05-30 09:45:01,2004-05-30
1215,1317,2004-05-30 09:47:45,2004-05-30
701,1413,2004-05-30 09:49:52,2004-05-30
567,595,2004-05-30 09:52:47,2004-05-30
555,969,2004-05-30 09:56:26,2004-05-30
555,765,2004-05-30 10:14:26,2004-05-30
575,1031,2004-05-30 10:17:44,2004-05-30
817,1449,2004-05-30 11:21:50,2004-05-30
42,1506,2004-05-30 11:34:19,2004-05-30
1417,67,2004-05-30 11:45:58,2004-05-30
1417,1262,2004-05-30 11:49:40,2004-05-30
242,1217,2004-05-30 13:08:10,2004-05-30
1260,557,2004-05-30 13:28:26,2004-05-30
193,943,2004-05-30 16:29:43,2004-05-30
1393,1424,2004-05-30 16:55:03,2004-05-30
1507,638,2004-05-30 17:41:35,2004-05-30
398,405,2004-05-30 17:45:02,2004-05-30
1507,638,2004-05-30 17:55:00,2004-05-30
1268,1269,2004-05-30 18:02:57,2004-05-30
1062,1349,2004-05-30 18:04:08,2004-05-30
1356,1421,2004-05-30 18:10:36,2004-05-30
1321,1224,2004-05-30 18:13:14,2004-05-30
1356,135,2004-05-30 18:17:21,2004-05-30
1268,1142,2004-05-30 18:18:14,2004-05-30
536,1317,2004-05-30 18:20:29,2004-05-30
536,884,2004-05-30 18:20:54,2004-05-30
1224,1321,2004-05-30 18:23:14,2004-05-30
701,1413,2004-05-30 18:23:43,2004-05-30
864,482,2004-05-30 18:26:10,2004-05-30
864,1189,2004-05-30 18:27:12,2004-05-30
864,990,2004-05-30 18:28:52,2004-05-30
1415,142,2004-05-30 18:58:29,2004-05-30
1,477,2004-05-30 19:04:27,2004-05-30
1,477,2004-05-30 19:04:51,2004-05-30
337,1415,2004-05-30 19:21:01,2004-05-30
1415,142,2004-05-30 19:21:09,2004-05-30
1415,974,2004-05-30 19:21:40,2004-05-30
1217,242,2004-05-30 19:22:33,2004-05-30
1281,1356,2004-05-30 19:28:19,2004-05-30
337,1415,2004-05-30 19:29:07,2004-05-30
42,1415,2004-05-30 19:31:29,2004-05-30
681,52,2004-05-30 19:44:20,2004-05-30
609,1497,2004-05-30 19:48:32,2004-05-30
609,1497,2004-05-30 19:48:45,2004-05-30
609,1478,2004-05-30 19:49:30,2004-05-30
536,884,2004-05-30 20:04:14,2004-05-30
1136,357,2004-05-30 20:05:49,2004-05-30
679,516,2004-05-30 20:16:52,2004-05-30
725,1127,2004-05-30 20:33:29,2004-05-30
52,681,2004-05-30 20:33:29,2004-05-30
1449,817,2004-05-30 20:37:09,2004-05-30
725,1127,2004-05-30 20:37:45,2004-05-30
103,358,2004-05-30 20:40:23,2004-05-30
1402,422,2004-05-30 20:43:05,2004-05-30
1332,964,2004-05-30 20:44:02,2004-05-30
725,52,2004-05-30 20:45:21,2004-05-30
1490,787,2004-05-30 20:50:07,2004-05-30
376,481,2004-05-30 20:50:58,2004-05-30
817,943,2004-05-30 21:09:50,2004-05-30
1189,1417,2004-05-30 21:14:25,2004-05-30
1508,1021,2004-05-30 21:16:06,2004-05-30
1508,52,2004-05-30 21:17:25,2004-05-30
1508,1319,2004-05-30 21:24:56,2004-05-30
1508,1319,2004-05-30 21:25:48,2004-05-30
52,1508,2004-05-30 21:25:52,2004-05-30
1508,52,2004-05-30 21:31:59,2004-05-30
509,52,2004-05-30 21:38:03,2004-05-30
1508,1470,2004-05-30 21:41:59,2004-05-30
509,337,2004-05-30 21:50:13,2004-05-30
389,1472,2004-05-30 21:55:27,2004-05-30
52,1508,2004-05-30 21:58:11,2004-05-30
509,52,2004-05-30 22:05:52,2004-05-30
1508,52,2004-05-30 22:06:23,2004-05-30
509,893,2004-05-30 22:07:00,2004-05-30
964,1332,2004-05-30 22:09:51,2004-05-30
42,995,2004-05-30 22:10:44,2004-05-30
42,1509,2004-05-30 22:18:18,2004-05-30
725,52,2004-05-30 22:18:51,2004-05-30
725,1127,2004-05-30 22:19:26,2004-05-30
1236,706,2004-05-30 22:20:16,2004-05-30
1280,272,2004-05-30 22:22:20,2004-05-30
509,840,2004-05-30 22:23:20,2004-05-30
509,316,2004-05-30 22:23:45,2004-05-30
509,364,2004-05-30 22:25:47,2004-05-30
272,306,2004-05-30 22:26:00,2004-05-30
509,1026,2004-05-30 22:27:15,2004-05-30
337,509,2004-05-30 22:29:34,2004-05-30
509,337,2004-05-30 22:31:14,2004-05-30
509,337,2004-05-30 22:31:22,2004-05-30
704,1329,2004-05-30 22:31:40,2004-05-30
337,509,2004-05-30 22:33:09,2004-05-30
569,1313,2004-05-30 22:33:59,2004-05-30
509,337,2004-05-30 22:34:14,2004-05-30
711,1356,2004-05-30 22:35:27,2004-05-30
103,1329,2004-05-30 22:37:31,2004-05-30
52,509,2004-05-30 22:37:34,2004-05-30
1329,1271,2004-05-30 22:37:54,2004-05-30
52,1508,2004-05-30 22:38:27,2004-05-30
1329,477,2004-05-30 22:38:27,2004-05-30
103,58,2004-05-30 22:39:07,2004-05-30
711,1373,2004-05-30 22:40:03,2004-05-30
1280,272,2004-05-30 22:45:49,2004-05-30
1423,341,2004-05-30 22:48:11,2004-05-30
644,773,2004-05-30 22:48:34,2004-05-30
569,1313,2004-05-30 22:55:25,2004-05-30
810,233,2004-05-30 22:58:21,2004-05-30
362,928,2004-05-30 23:00:09,2004-05-30
362,1421,2004-05-30 23:00:18,2004-05-30
249,1509,2004-05-30 23:01:04,2004-05-30
1217,242,2004-05-30 23:09:22,2004-05-30
1281,540,2004-05-30 23:11:16,2004-05-30
893,509,2004-05-30 23:11:32,2004-05-30
1217,322,2004-05-30 23:13:30,2004-05-30
569,1510,2004-05-30 23:23:14,2004-05-30
342,1417,2004-05-30 23:26:31,2004-05-30
103,358,2004-05-30 23:29:17,2004-05-30
306,272,2004-05-30 23:31:31,2004-05-30
103,358,2004-05-30 23:34:58,2004-05-30
306,1449,2004-05-30 23:36:08,2004-05-30
713,1367,2004-05-30 23:39:57,2004-05-30
713,1441,2004-05-30 23:40:49,2004-05-30
1280,272,2004-05-30 23:42:00,2004-05-30
103,1217,2004-05-30 23:42:49,2004-05-30
713,271,2004-05-30 23:42:58,2004-05-30
713,1381,2004-05-30 23:45:00,2004-05-30
713,1373,2004-05-30 23:45:19,2004-05-30
713,1052,2004-05-30 23:45:50,2004-05-30
1489,1449,2004-05-30 23:51:30,2004-05-30
713,842,2004-05-30 23:51:38,2004-05-30
713,1283,2004-05-30 23:51:58,2004-05-30
713,1311,2004-05-30 23:52:17,2004-05-30
713,666,2004-05-30 23:53:21,2004-05-30
823,1032,2004-05-30 23:54:49,2004-05-30
713,1189,2004-05-30 23:55:05,2004-05-30
713,714,2004-05-30 23:57:21,2004-05-30
1260,557,2004-05-30 23:57:35,2004-05-30
713,781,2004-05-30 23:58:44,2004-05-30
713,716,2004-05-30 23:59:18,2004-05-30
713,87,2004-05-30 23:59:39,2004-05-30
1302,338,2004-05-30 23:59:41,2004-05-30
713,462,2004-05-31 00:01:35,2004-05-31
713,994,2004-05-31 00:02:33,2004-05-31
823,1032,2004-05-31 00:02:39,2004-05-31
713,1186,2004-05-31 00:04:05,2004-05-31
713,779,2004-05-31 00:04:33,2004-05-31
713,884,2004-05-31 00:06:24,2004-05-31
713,1165,2004-05-31 00:07:05,2004-05-31
1489,1449,2004-05-31 00:07:14,2004-05-31
191,1021,2004-05-31 00:07:28,2004-05-31
1058,1142,2004-05-31 00:09:27,2004-05-31
713,998,2004-05-31 00:10:44,2004-05-31
713,1042,2004-05-31 00:11:43,2004-05-31
713,749,2004-05-31 00:12:38,2004-05-31
1508,52,2004-05-31 00:13:01,2004-05-31
1101,1417,2004-05-31 00:13:47,2004-05-31
